Array Sum Test
Size,Time (μs)
512,512000,1.38631e+06,True
1024,256000,2.47443e+06,True
2048,128000,3.358e+06,True
4096,64000,3.52629e+06,True
8192,32000,3.68751e+06,True
16384,16000,3.19697e+06,True
32768,8000,3.1421e+06,True
65536,4000,3.14836e+06,True
131072,2000,4.47771e+06,True
262144,1000,4.95014e+06,True
